token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
293-6	BO104	293	bizzarro	bizzarro	linguistic	_	_	_	_	_	_	_
293-7	BO104	293	che	che	linguistic	_	_	_	_	_	_	_
293-8	BO104	293	può	può	linguistic	_	_	_	_	_	_	_
293-9	BO104	293	essere	essere	linguistic	_	_	_	_	_	_	_
293-10	BO104	293	visualizzato	visualizzato	linguistic	_	_	_	_	_	_	_
293-11	BO104	293	da	da	linguistic	_	_	_	_	_	_	_
293-12	BO104	293	diverse	diverse	linguistic	_	_	_	_	_	_	_
293-13	BO104	293	prospettive	prospettive	linguistic	_	_	_	_	_	_	_
293-14	BO104	293	è	è	linguistic	_	_	_	_	_	_	_
293-15	BO104	293	vero	vero	linguistic	_	_	_	_	_	_	_
293-16	BO104	293	che	che	linguistic	_	End=1058.868	_	_	_	_	_
294-0	BO105	294	((ride))	((ride))	nonverbalbehavior	_	Begin=1055.38|End=1056.185	_	_	_	_	_
295-0	BO104	295	se	se	linguistic	_	Begin=1059.135	_	_	_	_	_
295-1	BO104	295	se	se	linguistic	_	_	_	_	_	_	_
295-2	BO104	295	hai	hai	linguistic	_	_	_	_	_	_	_
295-3	BO104	295	un::	un	linguistic	_	_	1x2	_	_	_	_
295-4	BO104	295	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
295-5	BO104	295	un	un	linguistic	_	_	_	_	_	_	_
295-6	BO104	295	blocco	blocco	linguistic	_	_	_	_	_	_	_
295-7	BO104	295	un	un	linguistic	_	_	_	_	_	_	_
295-8	BO104	295	qualcosa	qualcosa	linguistic	_	_	_	_	_	_	_
295-9	BO104	295	che	che	linguistic	_	_	_	_	_	_	_
295-10	BO104	295	ti	ti	linguistic	_	_	_	_	_	_	_
295-11	BO104	295	fa	fa	linguistic	_	_	_	_	_	_	_
295-12	BO104	295	paura,	paura	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
295-13	BO104	295	certamente	certamente	linguistic	_	_	_	_	_	_	_
295-14	BO104	295	il	il	linguistic	_	_	_	_	_	_	_
295-15	BO104	295	fatto	fatto	linguistic	_	_	_	_	_	_	_
295-16	BO104	295	di	di	linguistic	_	_	_	_	_	_	_
295-17	BO104	295	scontrarsi	scontrarsi	linguistic	_	_	_	_	_	_	_
295-18	BO104	295	o	o	linguistic	_	_	_	_	_	_	_
295-19	BO104	295	di	di	linguistic	_	_	_	_	_	_	_
295-20	BO104	295	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
295-21	BO104	295	afforntare	afforntare	linguistic	_	_	_	_	_	_	_
295-22	BO104	295	più	più	linguistic	_	_	_	_	_	_	_
295-23	BO104	295	volte	volte	linguistic	_	End=1066.263	_	_	_	_	_
296-0	BO105	296	sì	sì	linguistic	_	Begin=1066.475|End=1066.71	_	_	_	_	BC
297-0	BO104	297	una	una	linguistic	_	Begin=1066.755	_	_	_	_	_
297-1	BO104	297	situazione	situazione	linguistic	_	_	_	_	_	_	_
297-2	BO104	297	stressante	stressante	linguistic	_	_	_	_	_	_	_
297-3	BO104	297	può	può	linguistic	_	_	_	_	_	_	_
297-4	BO104	297	portare	portare	linguistic	_	_	_	_	_	_	_
297-5	BO104	297	ad	ad	linguistic	_	_	_	_	_	_	_
297-6	BO104	297	abitu[arti,	abituarti	linguistic	Intonation=weakly_rising	_	_	_	_	5-9(58)	_
297-7	BO104	297	eh].	eh	linguistic	Intonation=Falling	End=1070.42	_	_	_	0-2(58)	FP
298-0	BO105	298	[può	può	linguistic	_	Begin=1069.658	_	_	_	0-3(58)	_
298-1	BO105	298	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(58)	_
298-2	BO105	298	sì].	sì	linguistic	Intonation=Falling	End=1070.385	_	_	_	0-2(58)	BC
299-0	BO105	299	non	non	linguistic	_	Begin=1070.491	_	_	_	_	_
299-1	BO105	299	lo	lo	linguistic	_	_	_	_	_	_	_
299-2	BO105	299	s~	s~	linguistic	Interrupted=Yes	_	_	_	_	_	_
299-3	BO105	299	non	non	linguistic	_	_	_	_	_	_	_
299-4	BO105	299	so.	so	linguistic	Intonation=Falling	_	_	_	_	_	_
299-5	BO105	299	((ride))	((ride))	nonverbalbehavior	_	End=1072.61	_	_	_	_	_
300-0	BO105	300	e::hm	ehm	linguistic	_	Begin=1073.04|End=1074.923	0x2	_	_	_	FP
301-0	BO105	301	poi	poi	linguistic	_	Begin=1076.255	_	_	_	_	_
301-1	BO105	301	di	di	linguistic	_	_	_	_	_	_	_
301-2	BO105	301	fattori	fattori	linguistic	_	_	_	_	_	_	_
301-3	BO105	301	interni,	interni	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
301-4	BO105	301	e::hm	ehm	linguistic	_	End=1079.13	0x2	_	_	_	FP
302-0	BO104	302	quindi	quindi	linguistic	_	Begin=1079.168	_	_	_	_	_
302-1	BO104	302	mi:	mi	linguistic	_	_	1x1	_	_	_	_
302-2	BO104	302	il	il	linguistic	_	_	_	_	_	_	_
302-3	BO104	302	fattore,	fattore	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
302-4	BO104	302	ansia.	ansia	linguistic	Intonation=Falling	_	_	_	_	_	_
302-5	BO104	302	è	è	linguistic	_	_	_	_	_	_	_
302-6	BO104	302	anche	anche	linguistic	_	_	_	_	_	_	_
302-7	BO104	302	un	un	linguistic	_	_	_	_	_	_	_
302-8	BO104	302	fattore	fattore	linguistic	_	_	_	_	_	_	_
302-9	BO104	302	che	che	linguistic	_	_	_	_	_	_	_
302-10	BO104	302	però,	però	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
302-11	BO104	302	può:	può	linguistic	_	_	2x1	_	_	_	_
302-12	BO104	302	avere	avere	linguistic	_	_	_	_	_	_	_
302-13	BO104	302	anche	anche	linguistic	_	_	_	_	_	_	_
302-14	BO104	302	dei	dei	linguistic	_	_	_	_	_	_	_
302-15	BO104	302	risvolt[i::]	risvolti	linguistic	_	End=1084.863	7x2	_	_	7-8(59)	_
303-0	BO105	303	[pos]itivi.	positivi	linguistic	Intonation=Falling	Begin=1084.523	_	_	_	0-3(59)	_
303-1	BO105	303	sì,	sì	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
303-2	BO105	303	può	può	linguistic	_	_	_	_	_	_	_
303-3	BO105	303	avere	avere	linguistic	_	_	_	_	_	_	_
303-4	BO105	303	dei	dei	linguistic	_	_	_	_	_	_	SR[43]
303-5	BO105	303	risfor~	risfor~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[43]
303-6	BO105	303	dei	dei	linguistic	_	_	_	_	_	_	SR[43]
303-7	BO105	303	risvolti	risvolti	linguistic	_	_	_	_	_	_	SR[43]
303-8	BO105	303	anche	anche	linguistic	_	_	_	_	_	_	_
303-9	BO105	303	positivi	positivi	linguistic	_	_	_	_	_	_	_
303-10	BO105	303	in	in	linguistic	_	_	_	_	_	_	_
303-11	BO105	303	quanto,	quanto	linguistic	Intonation=weakly_rising	End=1087.876	_	_	_	_	_
304-0	BO105	304	un'	un'	linguistic	SpaceAfter=No	Begin=1088.57	_	_	_	_	_
304-1	BO105	304	ansia,	ansia	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
304-2	BO105	304	non	non	linguistic	_	_	_	_	_	_	_
304-3	BO105	304	troppo	troppo	linguistic	_	_	_	_	_	_	_
304-4	BO105	304	accentuata,	accentuata	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
304-5	BO105	304	porta	porta	linguistic	_	_	_	_	_	_	_
304-6	BO105	304	lo	lo	linguistic	_	_	_	_	_	_	_
304-7	BO105	304	studente	studente	linguistic	_	_	_	_	_	_	_
304-8	BO105	304	a	a	linguistic	_	_	_	_	_	_	_
304-9	BO105	304	essere	essere	linguistic	_	_	_	_	_	_	_
304-10	BO105	304	lucido	lucido	linguistic	_	_	_	_	_	_	_
304-11	BO105	304	durante	durante	linguistic	_	_	_	_	_	_	SR[44]
304-12	BO105	304	a	a	linguistic	_	_	_	_	_	_	SR[44]
304-13	BO105	304	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	SR[44]
304-14	BO105	304	interrog~	interrog~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[44]
304-15	BO105	304	durante	durante	linguistic	_	_	_	_	_	_	SR[44]
304-16	BO105	304	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	SR[44]
304-17	BO105	304	interrogazione,	interrogazione	linguistic	Intonation=weakly_rising	_	_	_	_	_	SR[44]
304-18	BO105	304	durante	durante	linguistic	_	_	_	_	_	_	_
304-19	BO105	304	una	una	linguistic	_	_	_	_	_	_	_
304-20	BO105	304	produzione.	produzione	linguistic	Intonation=Falling	End=1095.72	_	_	_	_	_
305-0	BO105	305	m::	m	linguistic	_	Begin=1096.71|End=1097.685	0x2	_	_	_	FP
306-0	BO105	306	altri	altri	linguistic	_	Begin=1099.465	_	_	_	_	_
306-1	BO105	306	fattori	fattori	linguistic	_	_	_	_	_	_	_
306-2	BO105	306	interni	interni	linguistic	_	_	_	_	_	_	_
306-3	BO105	306	sono::	sono	linguistic	_	_	3x2	_	_	_	_
306-4	BO105	306	gli	gli	linguistic	_	_	_	_	_	_	_
306-5	BO105	306	stili	stili	linguistic	_	_	_	_	_	_	_
306-6	BO105	306	cognitivi	cognitivi	linguistic	_	_	_	_	_	_	_
306-7	BO105	306	appunto,	appunto	linguistic	Intonation=weakly_rising	End=1102.776	_	_	_	_	_
307-0	BO105	307	e::h	eh	linguistic	_	Begin=1103.091	0x2	_	_	_	FP
307-1	BO105	307	che	che	linguistic	_	_	_	_	_	_	SR[45]
307-2	BO105	307	son	son	linguistic	_	_	_	_	_	_	SR[45]
307-3	BO105	307	t~	t~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[45]
307-4	BO105	307	divergono	divergono	linguistic	_	_	_	_	_	_	SR[45]
307-5	BO105	307	da:	da	linguistic	_	_	1x1	_	_	_	_
307-6	BO105	307	da	da	linguistic	_	_	_	_	_	_	_
307-7	BO105	307	studente	studente	linguistic	_	_	_	_	_	_	_
307-8	BO105	307	a	a	linguistic	_	_	_	_	_	_	_
307-9	BO105	307	studente,	studente	linguistic	Intonation=weakly_rising	End=1107.051	_	_	_	_	_
308-0	BO105	308	e:	e	linguistic	_	Begin=1107.798	0x1	_	_	_	_
308-1	BO105	308	possono	possono	linguistic	_	_	_	_	_	_	SR[46]
308-2	BO105	308	ess~	ess~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[46]
308-3	BO105	308	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[46]
308-4	BO105	308	diciamo	diciamo	linguistic	_	_	_	_	_	_	SR[46]
308-5	BO105	308	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[46]
308-6	BO105	308	tramite	tramite	linguistic	_	_	_	_	_	_	SR[46]
308-7	BO105	308	la	la	linguistic	_	_	_	_	_	_	SR[46]
308-8	BO105	308	comunicazione	comunicazione	linguistic	_	_	_	_	_	_	SR[46]
308-9	BO105	308	tra	tra	linguistic	_	_	_	_	_	_	SR[46]
308-10	BO105	308	studente	studente	linguistic	_	_	_	_	_	_	SR[46]
308-11	BO105	308	e	e	linguistic	_	_	_	_	_	_	SR[46]
308-12	BO105	308	insegnante	insegnante	linguistic	_	_	_	_	_	_	SR[46]
308-13	BO105	308	possono	possono	linguistic	_	_	_	_	_	_	SR[46]
308-14	BO105	308	essere	essere	linguistic	_	_	_	_	_	_	SR[46]
308-15	BO105	308	esplicitati	esplicitati	linguistic	_	_	_	_	_	_	SR[46]
308-16	BO105	308	e	e	linguistic	_	_	_	_	_	_	_
308-17	BO105	308	quindi	quindi	linguistic	_	_	_	_	_	_	_
308-18	BO105	308	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
308-19	BO105	308	insegnante	insegnante	linguistic	_	_	_	_	_	_	_
308-20	BO105	308	può	può	linguistic	_	_	_	_	_	_	_
308-21	BO105	308	andare	andare	linguistic	_	_	_	_	_	_	_
308-22	BO105	308	contro	contro	linguistic	_	_	_	_	_	_	_
308-23	BO105	308	gli	gli	linguistic	_	_	_	_	_	_	_
308-24	BO105	308	stili	stili	linguistic	_	_	_	_	_	_	_
308-25	BO105	308	cognitivi,	cognitivi	linguistic	Intonation=weakly_rising	End=1115.215	_	_	_	_	_
309-0	BO105	309	soprattutto	soprattutto	linguistic	_	Begin=1115.531	_	_	_	_	_
309-1	BO105	309	magari	magari	linguistic	_	_	_	_	_	_	_
309-2	BO105	309	in	in	linguistic	_	_	_	_	_	_	_
309-3	BO105	309	classi	classi	linguistic	_	_	_	_	_	_	_
309-4	BO105	309	più	più	linguistic	_	_	_	_	_	_	_
309-5	BO105	309	ridotte	ridotte	linguistic	_	_	_	_	_	_	_
309-6	BO105	309	si	si	linguistic	_	_	_	_	_	_	_
309-7	BO105	309	riesce	riesce	linguistic	_	End=1118.361	_	_	_	_	_
310-0	BO105	310	ad	ad	linguistic	_	Begin=1118.85	_	_	_	_	_
310-1	BO105	310	andare	andare	linguistic	_	_	_	_	_	_	_
310-2	BO105	310	incontro	incontro	linguistic	_	_	_	_	_	_	_
310-3	BO105	310	al	al	linguistic	_	_	_	_	_	_	_
310-4	BO105	310	metodo	metodo	linguistic	_	_	_	_	_	_	_
310-5	BO105	310	di	di	linguistic	_	_	_	_	_	_	_
310-6	BO105	310	studio	studio	linguistic	_	_	_	_	_	_	_
310-7	BO105	310	ti	ti	linguistic	_	_	_	_	_	_	_
310-8	BO105	310	tutti.	tutti	linguistic	Intonation=Falling	End=1121.305	_	_	_	_	_
311-0	BO105	311	e::hm.	ehm	linguistic	Intonation=Falling	Begin=1122.403|End=1124.018	0x2	_	_	_	FP
312-0	BO105	312	come	come	linguistic	_	Begin=1125.32	_	_	_	_	_
312-1	BO105	312	fattori	fattori	linguistic	_	_	_	_	_	_	_
312-2	BO105	312	interni::	interni	linguistic	_	End=1127.026	6x2	_	_	_	_
313-0	BO105	313	direi	direi	linguistic	_	Begin=1130.943	_	_	_	_	_
313-1	BO105	313	che	che	linguistic	_	_	_	_	_	_	_
313-2	BO105	313	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
313-3	BO105	313	è	è	linguistic	_	_	_	_	_	_	_
313-4	BO105	313	eh.	eh	linguistic	Intonation=Falling	End=1132.695	_	_	_	_	FP
314-0	BO104	314	[sì,	sì	linguistic	Intonation=weakly_rising	Begin=1133.783	_	_	_	0-2(60)	_
314-1	BO104	314	sulla	sulla	linguistic	_	_	_	_	_	0-5(60)	_
314-2	BO104	314	biografia]	biografia	linguistic	_	_	_	_	_	0-9(60)	_
314-3	BO104	314	linguistica	linguistica	linguistic	_	_	_	_	_	_	_
314-4	BO104	314	magari.	magari	linguistic	Intonation=Falling	_	_	_	_	_	_
314-5	BO104	314	[ci	ci	linguistic	_	_	_	_	_	0-2(61)	_
314-6	BO104	314	sono	sono	linguistic	_	_	_	_	_	0-4(61)	_
314-7	BO104	314	alcuni	alcuni	linguistic	_	_	_	_	_	0-6(61)	_
314-8	BO104	314	aspetti]	aspetti	linguistic	_	_	_	_	_	0-7(61)	_
314-9	BO104	314	legati	legati	linguistic	_	_	_	_	_	_	_
314-10	BO104	314	alla	alla	linguistic	_	_	_	_	_	_	_
314-11	BO104	314	biografia	biografia	linguistic	_	_	_	_	_	_	_
314-12	BO104	314	linguistica.	linguistica	linguistic	Intonation=Falling	End=1139.1	_	_	_	_	_
315-0	BO105	315	[non	non	linguistic	_	Begin=1133.858	_	_	_	0-3(60)	_
315-1	BO105	315	mi	mi	linguistic	_	_	_	_	_	0-2(60)	_
315-2	BO105	315	viene	viene	linguistic	_	_	_	_	_	0-5(60)	_
315-3	BO105	315	insieme::]	insieme	linguistic	_	End=1135.108	6x2	_	_	0-7(60)	_
316-0	BO105	316	[si:,	si	linguistic	Intonation=weakly_rising	Begin=1136.266	1x1	_	_	0-2(61)	BC
316-1	BO105	316	e::hm].	ehm	linguistic	Intonation=Falling	End=1137.323	0x2	_	_	0-3(61)	FP
317-0	BO105	317	cioè	cioè	linguistic	_	Begin=1139.13	_	_	_	_	_
317-1	BO105	317	le	le	linguistic	_	_	_	_	_	_	_
317-2	BO105	317	li~	li~	linguistic	Interrupted=Yes	_	_	_	_	_	_
317-3	BO105	317	le	le	linguistic	_	_	_	_	_	_	_
317-4	BO105	317	lingue	lingue	linguistic	_	_	_	_	_	_	_
317-5	BO105	317	che::	che	linguistic	_	End=1140.771	2x2	_	_	_	_
318-0	BO105	318	le	le	linguistic	_	Begin=1141.605	_	_	_	_	_
318-1	BO105	318	esperienze.	esperienze	linguistic	Intonation=Falling	_	_	_	_	_	_
318-2	BO105	318	le	le	linguistic	_	_	_	_	_	_	_
318-3	BO105	318	v~	v~	linguistic	Interrupted=Yes	_	_	_	_	_	_
318-4	BO105	318	le	le	linguistic	_	_	_	_	_	_	_
318-5	BO105	318	varie	varie	linguistic	_	_	_	_	_	_	_
318-6	BO105	318	esperienze	esperienze	linguistic	_	_	_	_	_	_	_
318-7	BO105	318	e	e	linguistic	_	_	_	_	_	_	_
318-8	BO105	318	le	le	linguistic	_	_	_	_	_	_	_
318-9	BO105	318	varie	varie	linguistic	_	_	_	_	_	_	_
318-10	BO105	318	lingue	lingue	linguistic	_	_	_	_	_	_	_
318-11	BO105	318	che	che	linguistic	_	_	_	_	_	_	_
318-12	BO105	318	gli	gli	linguistic	_	_	_	_	_	_	_
318-13	BO105	318	studenti	studenti	linguistic	_	_	_	_	_	_	_
318-14	BO105	318	sanno	sanno	linguistic	_	_	_	_	_	_	_
318-15	BO105	318	in	in	linguistic	_	_	_	_	_	_	_
318-16	BO105	318	precedenza,	precedenza	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
318-17	BO105	318	sicuramente	sicuramente	linguistic	_	_	_	_	_	_	_
318-18	BO105	318	influscono	influscono	linguistic	_	_	_	_	_	_	_
318-19	BO105	318	sul	sul	linguistic	_	_	_	_	_	_	_
318-20	BO105	318	processo	processo	linguistic	_	_	_	_	_	_	_
318-21	BO105	318	di	di	linguistic	_	_	_	_	_	_	_
318-22	BO105	318	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
318-23	BO105	318	apprendimento	apprendimento	linguistic	_	_	_	_	_	_	_
318-24	BO105	318	e	e	linguistic	_	_	_	_	_	_	_
318-25	BO105	318	insegnamento.	insegnamento	linguistic	Intonation=Falling	End=1148.7	_	_	_	_	_
319-0	BO104	319	mhmh	mhmh	linguistic	_	Begin=1148.72|End=1149.13	_	_	_	_	BC
320-0	BO105	320	in	in	linguistic	_	Begin=1149.158	_	_	_	_	_
320-1	BO105	320	quanto	quanto	linguistic	_	_	_	_	_	_	_
320-2	BO105	320	appunto	appunto	linguistic	_	_	_	_	_	_	_
320-3	BO105	320	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
320-4	BO105	320	le	le	linguistic	_	_	_	_	_	_	_
320-5	BO105	320	lingue	lingue	linguistic	_	_	_	_	_	_	_
320-6	BO105	320	come	come	linguistic	_	_	_	_	_	_	_
320-7	BO105	320	tutti	tutti	linguistic	_	_	_	_	_	_	_
320-8	BO105	320	gli	gli	linguistic	_	_	_	_	_	_	_
320-9	BO105	320	apprendimenti	apprendimenti	linguistic	_	_	_	_	_	_	_
320-10	BO105	320	non	non	linguistic	_	_	_	_	_	_	_
320-11	BO105	320	sono	sono	linguistic	_	_	_	_	_	_	_
320-12	BO105	320	divise:	divise	linguistic	ProsodicLink=Yes	_	5x1	_	_	_	_
320-13	BO105	320	in	in	linguistic	_	_	_	_	_	_	_
320-14	BO105	320	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
320-15	BO105	320	compartimenti	compartimenti	linguistic	_	_	_	_	_	_	_
320-16	BO105	320	stagni	stagni	linguistic	_	_	_	_	_	_	_
320-17	BO105	320	ma	ma	linguistic	_	_	_	_	_	_	_
320-18	BO105	320	si	si	linguistic	_	_	_	_	_	_	_
320-19	BO105	320	influenzano.	influenzano	linguistic	Intonation=Falling	End=1155.071	_	_	_	_	_
321-0	BO105	321	l'	l'	linguistic	SpaceAfter=No	Begin=1155.43	_	_	_	_	_
321-1	BO105	321	una	una	linguistic	_	_	_	_	_	_	_
321-2	BO105	321	con	con	linguistic	_	_	_	_	_	_	_
321-3	BO105	321	[l'	l'	linguistic	SpaceAfter=No	_	_	_	_	0-2(62)	_
321-4	BO105	321	altra].	altra	linguistic	Intonation=Falling	End=1156.35	_	_	_	0-5(62)	_
322-0	BO104	322	[mh	mh	linguistic	_	Begin=1155.961	_	_	_	0-2(62)	BC[10]
322-1	BO104	322	mh]	mh	linguistic	_	End=1156.435	_	_	_	0-2(62)	BC[10]
323-0	BO104	323	okay,	okay	linguistic	Intonation=weakly_rising	Begin=1158.09|End=1158.72	_	_	_	_	BC
324-0	BO104	324	allora	allora	linguistic	_	Begin=1160.65	_	_	_	_	_
324-1	BO104	324	ti	ti	linguistic	_	_	_	_	_	_	_
324-2	BO104	324	vorrei	vorrei	linguistic	_	_	_	_	_	_	_
324-3	BO104	324	fare	fare	linguistic	_	_	_	_	_	_	_
324-4	BO104	324	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	_
324-5	BO104	324	altra	altra	linguistic	_	_	_	_	_	_	_
324-6	BO104	324	domanda	domanda	linguistic	_	_	_	_	_	_	_
324-7	BO104	324	però,	però	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
324-8	BO104	324	e::h	eh	linguistic	_	_	0x2	_	_	_	FP
324-9	BO104	324	senza,	senza	linguistic	Intonation=weakly_rising	End=1164.463	_	_	_	_	_
325-0	BO104	325	senza	senza	linguistic	_	Begin=1167.036	_	_	_	_	_
325-1	BO104	325	metterti	metterti	linguistic	_	_	_	_	_	_	_
325-2	BO104	325	in	in	linguistic	_	_	_	_	_	_	_
325-3	BO104	325	difficoltà	difficoltà	linguistic	_	_	_	_	_	_	_
325-4	BO104	325	rispetto	rispetto	linguistic	_	_	_	_	_	_	_
325-5	BO104	325	alle	alle	linguistic	_	_	_	_	_	_	_
325-6	BO104	325	slide.	slide	linguistic	Intonation=Falling	_	_	_	_	_	_
325-7	BO104	325	°però	però	linguistic	Volume=Low	_	_	_	_	_	_
325-8	BO104	325	perché°	perché	linguistic	Volume=Low	End=1170.301	_	_	_	_	_
326-0	BO104	326	dunque.	dunque	linguistic	Intonation=Falling	Begin=1177.876	_	_	_	_	_
326-1	BO104	326	sulla::,	sulla	linguistic	Intonation=weakly_rising	End=1179.261	4x2	_	_	_	_
327-0	BO104	327	sulla	sulla	linguistic	_	Begin=1180.743	_	_	_	_	_
327-1	BO104	327	didattica	didattica	linguistic	_	_	_	_	_	_	_
327-2	BO104	327	con	con	linguistic	_	_	_	_	_	_	_
327-3	BO104	327	le	le	linguistic	_	_	_	_	_	_	_
327-4	BO104	327	tecnologie,	tecnologie	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
327-5	BO104	327	che	che	linguistic	_	_	_	_	_	_	_
327-6	BO104	327	articoli	articoli	linguistic	_	_	_	_	_	_	_
327-7	BO104	327	hai	hai	linguistic	_	_	_	_	_	_	_
327-8	BO104	327	portato?	portato	linguistic	Intonation=Rising	End=1183.748	_	_	_	_	_
328-0	BO105	328	che	che	linguistic	_	Begin=1185.356	_	_	_	_	OR[47]
328-1	BO105	328	articoli?	articoli	linguistic	Intonation=Rising	End=1186.074	_	_	_	_	OR[47]
329-0	BO104	329	sì.	sì	linguistic	Intonation=Falling	Begin=1186.074|End=1186.595	_	_	_	_	_
330-0	BO104	330	hai	hai	linguistic	_	Begin=1186.805	_	_	_	_	_
330-1	BO104	330	portato::	portato	linguistic	_	_	6x2	_	_	_	_
330-2	BO104	330	ah	ah	linguistic	_	_	_	_	_	_	_
330-3	BO104	330	dacco[rdo].	daccordo	linguistic	Intonation=Falling	End=1189.158	_	_	_	5-8(63)	_
331-0	BO105	331	[ah]okay.	ahokay	linguistic	Intonation=Falling	Begin=1188.803|End=1189.463	_	_	_	0-2(63)	BC
332-0	BO104	332	>xxx	x	unknown	_	Begin=1189.961	_	Fast=0-3	_	_	_
332-1	BO104	332	computer	computer	linguistic	_	_	_	Fast=0-8	_	_	_
332-2	BO104	332	assisted	assisted	linguistic	_	_	_	Fast=0-8	_	_	_
332-3	BO104	332	language	language	linguistic	_	_	_	Fast=0-8	_	_	_
332-4	BO104	332	learning	learning	linguistic	_	_	_	Fast=0-8	_	_	_
332-5	BO104	332	research	research	linguistic	_	_	_	Fast=0-8	_	_	_
332-6	BO104	332	and	and	linguistic	_	_	_	Fast=0-3	_	_	_
332-7	BO104	332	practice<	practice	linguistic	_	End=1193.23	_	Fast=0-8	_	_	_
