token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
444-3	BO089	444	bibliografico,	bibliografico	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
444-4	BO089	444	tutte	tutte	linguistic	_	_	_	_	_	_	_
444-5	BO089	444	quelle	quelle	linguistic	_	_	_	_	_	_	_
444-6	BO089	444	opere,	opere	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
444-7	BO089	444	che	che	linguistic	_	_	_	_	_	_	_
444-8	BO089	444	sono	sono	linguistic	_	_	_	_	_	_	_
444-9	BO089	444	state	state	linguistic	_	_	_	_	_	_	_
444-10	BO089	444	pubblicate,	pubblicate	linguistic	Intonation=WeaklyRising	End=1064.982	_	_	_	_	_
445-0	BO089	445	in	in	linguistic	_	Begin=1065.219	_	_	_	_	_
445-1	BO089	445	un	un	linguistic	_	_	_	_	_	_	_
445-2	BO089	445	determinato	determinato	linguistic	_	_	_	_	_	_	_
445-3	BO089	445	paese,	paese	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
445-4	BO089	445	in	in	linguistic	_	_	_	_	_	_	_
445-5	BO089	445	una	una	linguistic	_	_	_	_	_	_	_
445-6	BO089	445	determinata	determinata	linguistic	_	_	_	_	_	_	_
445-7	BO089	445	lingua	lingua	linguistic	_	_	_	_	_	_	_
445-8	BO089	445	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
445-9	BO089	445	che	che	linguistic	_	_	_	_	_	_	_
445-10	BO089	445	si	si	linguistic	_	_	_	_	_	_	_
445-11	BO089	445	differenzia	differenzia	linguistic	_	_	_	_	_	_	_
445-12	BO089	445	sostanzialmente,	sostanzialmente	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
445-13	BO089	445	da	da	linguistic	_	_	_	_	_	_	_
445-14	BO089	445	una	una	linguistic	_	_	_	_	_	_	_
445-15	BO089	445	bibliografia	bibliografia	linguistic	_	_	_	_	_	_	_
445-16	BO089	445	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
445-17	BO089	445	internazionale,	internazionale	linguistic	Intonation=WeaklyRising	End=1072.158	_	_	_	_	_
446-0	BO089	446	e:h	eh	linguistic	_	Begin=1072.43	0x1	_	_	_	FP
446-1	BO089	446	che	che	linguistic	_	_	_	_	_	_	_
446-2	BO089	446	invece::,	invece	linguistic	Intonation=WeaklyRising	End=1073.72	5x2	_	_	_	_
447-0	BO089	447	e::h	eh	linguistic	ProsodicLink=Yes	Begin=1073.943	0x2	_	_	_	FP
447-1	BO089	447	elenca	elenca	linguistic	_	_	_	_	_	_	_
447-2	BO089	447	tutte	tutte	linguistic	_	_	_	_	_	_	_
447-3	BO089	447	le	le	linguistic	_	_	_	_	_	_	_
447-4	BO089	447	varie	varie	linguistic	_	_	_	_	_	_	_
447-5	BO089	447	informazioni	informazioni	linguistic	_	_	_	_	_	_	_
447-6	BO089	447	biblioc~	biblioc~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[105]
447-7	BO089	447	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[105]
447-8	BO089	447	bilbiografiche,	bilbiografiche	linguistic	Intonation=WeaklyRising	End=1077.544	_	_	_	_	SR[105]
448-0	BO089	448	delle	delle	linguistic	_	Begin=1077.62	_	_	_	_	_
448-1	BO089	448	pubblicazioni	pubblicazioni	linguistic	_	_	_	_	_	_	_
448-2	BO089	448	relative,	relative	linguistic	Intonation=WeaklyRising	End=1079.496	_	_	_	_	_
449-0	BO089	449	ad	ad	linguistic	_	Begin=1079.6	_	_	_	_	_
449-1	BO089	449	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
449-2	BO089	449	ogni	ogni	linguistic	_	_	_	_	_	_	_
449-3	BO089	449	paese	paese	linguistic	_	_	_	_	_	_	_
449-4	BO089	449	e	e	linguistic	_	_	_	_	_	_	_
449-5	BO089	449	ogni	ogni	linguistic	_	_	_	_	_	_	_
449-6	BO089	449	lingua,	lingua	linguistic	Intonation=WeaklyRising	End=1081.751	_	_	_	_	_
450-0	BO089	450	e:h	eh	linguistic	_	Begin=1082.008	0x1	_	_	_	FP
450-1	BO089	450	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
450-2	BO089	450	e	e	linguistic	_	_	_	_	_	_	_
450-3	BO089	450	vi	vi	linguistic	_	_	_	_	_	_	_
450-4	BO089	450	possono	possono	linguistic	_	_	_	_	_	_	_
450-5	BO089	450	essere,	essere	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
450-6	BO089	450	anche	anche	linguistic	_	_	_	_	_	_	_
450-7	BO089	450	delle	delle	linguistic	_	_	_	_	_	_	_
450-8	BO089	450	bibliografie	bibliografie	linguistic	_	_	_	_	_	_	_
450-9	BO089	450	nazio~	nazio~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[106]
450-10	BO089	450	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[106]
450-11	BO089	450	eh	eh	linguistic	ProsodicLink=Yes	_	_	_	_	_	FP[81]|SR[106]
450-12	BO089	450	mh	mh	linguistic	_	_	_	_	_	_	FP[81]|SR[106]
450-13	BO089	450	locali,	locali	linguistic	Intonation=WeaklyRising	End=1086.188	_	_	_	_	SR[106]
451-0	BO089	451	eh	eh	linguistic	_	Begin=1086.482	_	_	_	_	FP
451-1	BO089	451	che	che	linguistic	_	_	_	_	_	_	_
451-2	BO089	451	invece	invece	linguistic	_	_	_	_	_	_	_
451-3	BO089	451	si	si	linguistic	_	_	_	_	_	_	_
451-4	BO089	451	riferiscono	riferiscono	linguistic	_	_	_	_	_	_	_
451-5	BO089	451	ad	ad	linguistic	_	_	_	_	_	_	SR[107]
451-6	BO089	451	un	un	linguistic	_	_	_	_	_	_	SR[107]
451-7	BO089	451	determinato:	determinato	linguistic	_	_	10x1	_	_	_	SR[107]
451-8	BO089	451	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[107]
451-9	BO089	451	alle	alle	linguistic	_	_	_	_	_	_	SR[107]
451-10	BO089	451	pubblicazioni	pubblicazioni	linguistic	_	_	_	_	_	_	SR[107]
451-11	BO089	451	di	di	linguistic	_	_	_	_	_	_	SR[107]
451-12	BO089	451	un	un	linguistic	_	_	_	_	_	_	SR[107]
451-13	BO089	451	determinato	determinato	linguistic	_	_	_	_	_	_	SR[107]
451-14	BO089	451	ambito	ambito	linguistic	_	_	_	_	_	_	_
451-15	BO089	451	territoriale,	territoriale	linguistic	Intonation=WeaklyRising	End=1092.293	_	_	_	_	_
452-0	BO089	452	e:::h	eh	linguistic	ProsodicLink=Yes	Begin=1092.657	0x3	_	_	_	FP[82]
452-1	BO089	452	mh	mh	linguistic	_	_	_	_	_	_	FP[82]
452-2	BO089	452	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
452-3	BO089	452	e	e	linguistic	_	_	_	_	_	_	_
452-4	BO089	452	di	di	linguistic	_	_	_	_	_	_	_
452-5	BO089	452	una	una	linguistic	_	_	_	_	_	_	_
452-6	BO089	452	determinata:	determinata	linguistic	_	_	10x1	_	_	_	_
452-7	BO089	452	lingua.	lingua	linguistic	Intonation=Falling	End=1095.411	_	_	_	_	_
453-0	BO087	453	saprebbe	saprebbe	linguistic	_	Begin=1095.5	_	_	_	_	_
453-1	BO087	453	farmi	farmi	linguistic	_	_	_	_	_	_	_
453-2	BO087	453	un	un	linguistic	_	_	_	_	_	_	_
453-3	BO087	453	esempio	esempio	linguistic	_	_	_	_	_	_	_
453-4	BO087	453	di	di	linguistic	_	_	_	_	_	_	_
453-5	BO087	453	bibliografia	bibliografia	linguistic	_	_	_	_	_	_	_
453-6	BO087	453	nazionale	nazionale	linguistic	_	_	_	_	_	_	_
453-7	BO087	453	internazionale	internazionale	linguistic	_	_	_	_	_	_	_
453-8	BO087	453	e	e	linguistic	_	_	_	_	_	_	_
453-9	BO087	453	locale?	locale	linguistic	Intonation=Rising	End=1099.733	_	_	_	_	_
454-0	BO089	454	e::h	eh	linguistic	ProsodicLink=Yes	Begin=1099.923	0x2	_	_	_	FP[83]
454-1	BO089	454	m:::::h,	mh	linguistic	Intonation=WeaklyRising	End=1101.212	0x5	_	_	_	FP[83]
455-0	BO089	455	de	de	linguistic	_	Begin=1101.253	_	_	_	_	_
455-1	BO089	455	dal	dal	linguistic	_	_	_	_	_	_	_
455-2	BO089	455	manuale?	manuale	linguistic	Intonation=Rising	End=1102.538	_	_	_	_	_
456-0	BO089	456	[sì].	sì	linguistic	Intonation=Falling	Begin=1102.96|End=1103.241	_	_	_	0-2(129)	_
457-0	BO087	457	[sì].	sì	linguistic	Intonation=Falling	Begin=1102.97|End=1103.241	_	_	_	0-2(129)	_
458-0	BO089	458	e::h	eh	linguistic	_	Begin=1103.437	0x2	_	_	_	FP
458-1	BO089	458	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
458-2	BO089	458	[bibliografia	bibliografia	linguistic	_	_	_	_	_	0-12(130)	_
458-3	BO089	458	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(130)	_
458-4	BO089	458	nazionale,	nazionale	linguistic	Intonation=WeaklyRising	_	_	_	_	0-9(130)	_
458-5	BO089	458	è	è	linguistic	_	_	_	_	_	0-1(130)	_
458-6	BO089	458	la	la	linguistic	_	_	_	_	_	0-2(130)	_
458-7	BO089	458	bibliografia	bibliografia	linguistic	_	_	_	_	_	0-12(130)	_
458-8	BO089	458	na]zionale	nazionale	linguistic	_	_	_	_	_	0-2(130)	_
458-9	BO089	458	italia[na].	italiana	linguistic	Intonation=Falling	End=1107.2	_	_	_	6-8(131)	_
459-0	BO087	459	[o	o	linguistic	_	Begin=1103.872	_	_	_	0-1(130)	_
459-1	BO087	459	dal	dal	linguistic	_	_	_	_	_	0-3(130)	_
459-2	BO087	459	manuale,	manuale	linguistic	Intonation=WeaklyRising	_	_	_	_	0-7(130)	_
459-3	BO087	459	o	o	linguistic	_	_	_	_	_	0-1(130)	_
459-4	BO087	459	dalla	dalla	linguistic	_	_	_	_	_	0-5(130)	_
459-5	BO087	459	sua	sua	linguistic	_	_	_	_	_	0-3(130)	_
459-6	BO087	459	esperienza].	esperienza	linguistic	Intonation=Falling	End=1106.123	_	_	_	0-10(130)	_
460-0	BO087	460	[bra]va,	brava	linguistic	Intonation=WeaklyRising	Begin=1107.14|End=1107.606	_	_	_	0-3(131)	BC
461-0	BO089	461	e::h	eh	linguistic	ProsodicLink=Yes	Begin=1107.664	0x2	_	_	_	FP[84]
461-1	BO089	461	m:::h	mh	linguistic	_	_	0x3	_	_	_	FP[84]
461-2	BO089	461	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
461-3	BO089	461	che	che	linguistic	_	_	_	_	_	_	_
461-4	BO089	461	è	è	linguistic	_	_	_	_	_	_	_
461-5	BO089	461	m::::h,	mh	linguistic	Intonation=WeaklyRising	End=1110.242	0x4	_	_	_	FP
462-0	BO089	462	ha	ha	linguistic	_	Begin=1110.311	_	_	_	_	_
462-1	BO089	462	avuto	avuto	linguistic	_	_	_	_	_	_	_
462-2	BO089	462	origine	origine	linguistic	_	_	_	_	_	_	_
462-3	BO089	462	dal	dal	linguistic	_	_	_	_	_	_	_
462-4	BO089	462	millenovecentocinquattotto,	millenovecentocinquattotto	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
462-5	BO089	462	e	e	linguistic	_	_	_	_	_	_	_
462-6	BO089	462	che	che	linguistic	_	_	_	_	_	_	_
462-7	BO089	462	è	è	linguistic	_	_	_	_	_	_	_
462-8	BO089	462	andata	andata	linguistic	_	_	_	_	_	_	_
462-9	BO089	462	a	a	linguistic	_	_	_	_	_	_	_
462-10	BO089	462	sostituire	sostituire	linguistic	_	_	_	_	_	_	_
462-11	BO089	462	quello	quello	linguistic	_	_	_	_	_	_	_
462-12	BO089	462	che	che	linguistic	_	_	_	_	_	_	_
462-13	BO089	462	era	era	linguistic	_	_	_	_	_	_	_
462-14	BO089	462	il	il	linguistic	_	_	_	_	_	_	_
462-15	BO089	462	bollettino	bollettino	linguistic	_	_	_	_	_	_	_
462-16	BO089	462	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
462-17	BO089	462	delle	delle	linguistic	_	_	_	_	_	_	_
462-18	BO089	462	pubblicazioni	pubblicazioni	linguistic	_	_	_	_	_	_	_
462-19	BO089	462	italiane::	italiane	linguistic	ProsodicLink=Yes	_	7x2	_	_	_	_
462-20	BO089	462	m:h	mh	linguistic	_	_	0x1	_	_	_	FP
462-21	BO089	462	ricevute	ricevute	linguistic	_	_	_	_	_	_	_
462-22	BO089	462	per	per	linguistic	_	_	_	_	_	_	_
462-23	BO089	462	diritto	diritto	linguistic	_	_	_	_	_	_	_
462-24	BO089	462	di	di	linguistic	_	_	_	_	_	_	_
462-25	BO089	462	stampa,	stampa	linguistic	Intonation=WeaklyRising	End=1120.171	_	_	_	_	_
463-0	BO089	463	che	che	linguistic	_	Begin=1120.238	_	_	_	_	_
463-1	BO089	463	[ha],	ha	linguistic	Intonation=WeaklyRising	End=1120.663	_	_	_	0-2(132)	_
464-0	BO087	464	[cos'	cos'	linguistic	SpaceAfter=No	Begin=1120.289	_	_	_	0-4(132)	_
464-1	BO087	464	è	è	linguistic	_	_	_	_	_	0-1(132)	_
464-2	BO087	464	il	il	linguistic	_	_	_	_	_	0-2(132)	_
464-3	BO087	464	d]iritto	diritto	linguistic	_	_	_	_	_	0-1(132)	_
464-4	BO087	464	di	di	linguistic	_	_	_	_	_	_	_
464-5	BO087	464	stampa?	stampa	linguistic	Intonation=Rising	End=1121.686	_	_	_	_	_
465-0	BO089	465	e:::h	eh	linguistic	_	Begin=1121.69	0x3	_	_	_	FP
465-1	BO089	465	diritto	diritto	linguistic	_	_	_	_	_	_	_
465-2	BO089	465	di	di	linguistic	_	_	_	_	_	_	_
465-3	BO089	465	stampa	stampa	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
465-4	BO089	465	m:::h,	mh	linguistic	Intonation=WeaklyRising	End=1124.4	0x3	_	_	_	FP
466-0	BO089	466	e:h	eh	linguistic	ProsodicLink=Yes	Begin=1124.948	0x1	_	_	_	FP[85]
466-1	BO089	466	m:::h	mh	linguistic	_	_	0x3	_	_	_	FP[85]
466-2	BO089	466	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
466-3	BO089	466	obb~	obb~	linguistic	Interrupted=Yes	_	_	_	_	_	_
466-4	BO089	466	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
466-5	BO089	466	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
466-6	BO089	466	un	un	linguistic	_	_	_	_	_	_	_
466-7	BO089	466	obbligo:	obbligo	linguistic	_	_	6x1	_	_	_	_
466-8	BO089	466	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
466-9	BO089	466	e:::h	eh	linguistic	ProsodicLink=Yes	_	0x3	_	_	_	FP[86]
466-10	BO089	466	m:::h	mh	linguistic	_	_	0x3	_	_	_	FP[86]
466-11	BO089	466	da	da	linguistic	_	_	_	_	_	_	_
466-12	BO089	466	parte	parte	linguistic	_	_	_	_	_	_	_
466-13	BO089	466	dei::	dei	linguistic	_	_	2x2	_	_	_	_
466-14	BO089	466	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
466-15	BO089	466	degli	degli	linguistic	_	_	_	_	_	_	_
466-16	BO089	466	autori	autori	linguistic	_	_	_	_	_	_	_
466-17	BO089	466	di	di	linguistic	_	_	_	_	_	_	_
466-18	BO089	466	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
466-19	BO089	466	e:::h	eh	linguistic	_	_	0x3	_	_	_	FP
466-20	BO089	466	depositare	depositare	linguistic	_	_	_	_	_	_	_
466-21	BO089	466	nelle	nelle	linguistic	_	_	_	_	_	_	_
466-22	BO089	466	biblioteche,	biblioteche	linguistic	Intonation=WeaklyRising	End=1134.396	_	_	_	_	_
467-0	BO089	467	no?	no	linguistic	Intonation=Rising	Begin=1134.62|End=1135.012	_	_	_	_	_
468-0	BO087	468	non	non	linguistic	_	Begin=1135.102	_	_	_	_	_
468-1	BO087	468	degli	degli	linguistic	_	_	_	_	_	_	_
468-2	BO087	468	autori,	autori	linguistic	Intonation=WeaklyRising	End=1136.171	_	_	_	_	_
469-0	BO089	469	e::::h,	eh	linguistic	Intonation=WeaklyRising	Begin=1136.904|End=1137.743	0x4	_	_	_	FP
470-0	BO089	470	dele:::	dele	linguistic	_	Begin=1138.523	3x3	_	_	_	_
470-1	BO089	470	delle	delle	linguistic	_	_	_	_	_	_	_
470-2	BO089	470	c[ase],	case	linguistic	Intonation=WeaklyRising	End=1139.915	_	_	_	1-4(133)	_
471-0	BO087	471	[come	come	linguistic	_	Begin=1139.531	_	_	_	0-4(133)	_
471-1	BO087	471	s]i	si	linguistic	_	_	_	_	_	0-1(133)	_
471-2	BO087	471	chiama,	chiama	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
471-3	BO087	471	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
471-4	BO087	471	diritto	diritto	linguistic	_	_	_	_	_	_	_
471-5	BO087	471	di?	di	linguistic	Intonation=Rising	End=1141.003	_	_	_	_	_
472-0	BO089	472	stampa.	stampa	linguistic	Intonation=Falling	Begin=1141.305|End=1142.047	_	_	_	_	_
473-0	BO087	473	>si	si	linguistic	_	Begin=1142.047	_	Fast=0-2	_	_	_
473-1	BO087	473	chiamava,	chiamava	linguistic	Intonation=WeaklyRising	_	_	Fast=0-8	_	_	_
473-2	BO087	473	oggi	oggi	linguistic	_	_	_	Fast=0-4	_	_	_
473-3	BO087	473	non	non	linguistic	_	_	_	Fast=0-3	_	_	_
473-4	BO087	473	si	si	linguistic	_	_	_	Fast=0-2	_	_	_
473-5	BO087	473	chiama	chiama	linguistic	_	_	_	Fast=0-6	_	_	_
473-6	BO087	473	più	più	linguistic	_	_	_	Fast=0-3	_	_	_
473-7	BO087	473	così	così	linguistic	_	_	_	Fast=0-4	_	_	_
473-8	BO087	473	(.)	[PAUSE]	shortpause	_	_	_	Fast=0-3	_	_	_
473-9	BO087	473	si	si	linguistic	_	_	_	Fast=0-2	_	_	_
473-10	BO087	473	chiama	chiama	linguistic	_	_	_	Fast=0-6	_	_	_
473-11	BO087	473	legge	legge	linguistic	_	_	_	Fast=0-5	_	_	_
473-12	BO087	473	di<	di	linguistic	_	_	_	Fast=0-2	_	_	_
473-13	BO087	473	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
473-14	BO087	473	sul	sul	linguistic	_	_	_	_	_	_	_
473-15	BO087	473	<deposito	deposito	linguistic	_	_	_	Slow=0-8	_	_	_
473-16	BO087	473	[legale>].	legale	linguistic	Intonation=Falling	End=1146.023	_	Slow=0-6	_	0-6(134)	_
474-0	BO089	474	[deposito	deposito	linguistic	_	Begin=1145.005	_	_	_	0-8(?)	BC[49]
474-1	BO089	474	lega:le].	legale	linguistic	Intonation=Falling	End=1146.458	3x1	_	_	0-6(?)	BC[49]
475-0	BO087	475	[però	però	linguistic	_	Begin=1146.138	_	_	_	0-4(135)	_
475-1	BO087	475	se	se	linguistic	_	_	_	_	_	0-2(135)	_
475-2	BO087	475	ha]	ha	linguistic	_	_	_	_	_	0-2(135)	_
475-3	BO087	475	un	un	linguistic	_	_	_	_	_	_	_
475-4	BO087	475	diritto	diritto	linguistic	_	_	_	_	_	_	_
475-5	BO087	475	di	di	linguistic	_	_	_	_	_	_	_
475-6	BO087	475	stampa,	stampa	linguistic	Intonation=WeaklyRising	End=1147.951	_	_	_	_	_
476-0	BO089	476	quin[di	quindi	linguistic	_	Begin=1147.921	_	_	_	4-6(136)	_
476-1	BO089	476	da	da	linguistic	_	_	_	_	_	0-2(136)	_
476-2	BO089	476	parte	parte	linguistic	_	_	_	_	_	0-5(136)	_
476-3	BO089	476	m:h	mh	linguistic	_	_	0x1	_	_	0-2(136)	FP
476-4	BO089	476	de]lle	delle	linguistic	_	_	_	_	_	0-2(136)	_
476-5	BO089	476	case	case	linguistic	_	_	_	_	_	_	_
476-6	BO089	476	editrici	editrici	linguistic	_	_	_	_	_	_	_
476-7	BO089	476	del[	del	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
476-8	BO089	476	e::::h],	eh	linguistic	Intonation=WeaklyRising	End=1151.04	0x4	_	_	0-2(137)	FP
477-0	BO087	477	[a	a	linguistic	_	Begin=1148.116	_	_	_	0-1(137)	_
477-1	BO087	477	chi	chi	linguistic	_	_	_	_	_	0-3(137)	_
477-2	BO087	477	competerà]?	competerà	linguistic	Intonation=Rising	End=1149.151	_	_	_	0-9(137)	_
478-0	BO087	478	[sì]	sì	linguistic	_	Begin=1150.439	_	_	_	0-2(138)	BC
478-1	BO087	478	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
478-2	BO087	478	in	in	linguistic	_	_	_	_	_	_	_
478-3	BO087	478	teoria	teoria	linguistic	_	_	_	_	_	_	_
478-4	BO087	478	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
478-5	BO087	478	oggi	oggi	linguistic	_	_	_	_	_	_	_
478-6	BO087	478	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
478-7	BO087	478	oggi	oggi	linguistic	_	_	_	_	_	_	_
478-8	BO087	478	nel	nel	linguistic	_	_	_	_	_	_	_
478-9	BO087	478	deposito	deposito	linguistic	_	_	_	_	_	_	_
478-10	BO087	478	legale	legale	linguistic	_	_	_	_	_	_	_
478-11	BO087	478	spetta	spetta	linguistic	_	_	_	_	_	_	_
478-12	BO087	478	alla	alla	linguistic	_	_	_	_	_	_	_
478-13	BO087	478	casa	casa	linguistic	_	_	_	_	_	_	_
478-14	BO087	478	editri[ce,	editrice	linguistic	Intonation=WeaklyRising	_	_	_	_	6-8(139)	_
478-15	BO087	478	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(139)	_
478-16	BO087	478	ma	ma	linguistic	_	_	_	_	_	0-2(139)	_
478-17	BO087	478	se	se	linguistic	_	_	_	_	_	0-2(139)	_
478-18	BO087	478	è	è	linguistic	_	_	_	_	_	0-1(139)	_
478-19	BO087	478	un	un	linguistic	_	_	_	_	_	0-2(139)	_
478-20	BO087	478	diri]tto	diritto	linguistic	_	_	_	_	_	0-4(139)	_
478-21	BO087	478	di	di	linguistic	_	_	_	_	_	_	_
478-22	BO087	478	stampa,	stampa	linguistic	Intonation=WeaklyRising	End=1156.0	_	_	_	_	_
479-0	BO089	479	[mh	mh	linguistic	_	Begin=1154.367	_	_	_	0-2(139)	BC[50]
479-1	BO089	479	mh],	mh	linguistic	Intonation=WeaklyRising	End=1154.9	_	_	_	0-2(139)	BC[50]
480-0	BO087	480	in	in	linguistic	_	Begin=1156.36	_	_	_	_	_
480-1	BO087	480	origine	origine	linguistic	_	_	_	_	_	_	_
480-2	BO087	480	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
480-3	BO087	480	a	a	linguistic	_	_	_	_	_	_	_
480-4	BO087	480	chi	chi	linguistic	_	_	_	_	_	_	_
480-5	BO087	480	[xxx],	xxx	linguistic	Intonation=WeaklyRising	End=1158.965	_	_	_	0-3(140)	_
481-0	BO089	481	[dai:	dai	linguistic	_	Begin=1158.11	2x1	_	_	0-3(140)	_
481-1	BO089	481	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(140)	_
481-2	BO089	481	librai:]	librai	linguistic	_	_	5x1	_	_	0-6(140)	_
481-3	BO089	481	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
481-4	BO089	481	dai::	dai	linguistic	_	_	2x2	_	_	_	_
481-5	BO089	481	ti~,	ti~	linguistic	Intonation=WeaklyRising	End=1160.067	_	_	_	_	_
482-0	BO087	482	perché	perché	linguistic	_	Begin=1161.248	_	_	_	_	_
482-1	BO087	482	i	i	linguistic	_	_	_	_	_	_	_
482-2	BO087	482	librai	librai	linguistic	_	_	_	_	_	_	_
482-3	BO087	482	stampano	stampano	linguistic	_	_	_	_	_	_	_
482-4	BO087	482	libri	libri	linguistic	_	_	_	_	_	_	_
482-5	BO087	482	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
482-6	BO087	482	[cioè	cioè	linguistic	_	_	_	_	_	0-4(141)	_
482-7	BO087	482	lei	lei	linguistic	_	_	_	_	_	0-3(141)	_
482-8	BO087	482	va	va	linguistic	_	_	_	_	_	0-2(141)	_
482-9	BO087	482	alla	alla	linguistic	_	_	_	_	_	0-4(141)	_
482-10	BO087	482	feltrine]lli	feltrinelli	linguistic	_	_	_	_	_	0-8(141)	_
482-11	BO087	482	e	e	linguistic	_	_	_	_	_	_	_
482-12	BO087	482	vede	vede	linguistic	_	_	_	_	_	_	_
482-13	BO087	482	lì	lì	linguistic	_	_	_	_	_	_	_
482-14	BO087	482	gente	gente	linguistic	_	_	_	_	_	_	_
482-15	BO087	482	che	che	linguistic	_	End=1164.968	_	_	_	_	_
483-0	BO089	483	[stampa	stampa	linguistic	_	Begin=1162.548	_	_	_	0-6(141)	_
483-1	BO089	483	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(141)	_
483-2	BO089	483	e:::h],	eh	linguistic	Intonation=WeaklyRising	End=1163.613	0x3	_	_	0-2(141)	FP
484-0	BO089	484	((ride))	((ride))	nonverbalbehavior	_	Begin=1164.24|End=1166.575	_	_	_	_	_
485-0	BO087	485	col	col	linguistic	_	Begin=1165.079	_	_	_	_	_
485-1	BO087	485	to:rchio	torchio	linguistic	_	_	1x1	_	_	_	_
485-2	BO087	485	stampa.	stampa	linguistic	Intonation=Falling	End=1166.51	_	_	_	_	_
486-0	BO089	486	i	i	linguistic	_	Begin=1166.935	_	_	_	_	_
486-1	BO089	486	tipogra[fi].	tipografi	linguistic	Intonation=Falling	End=1168.268	_	_	_	7-9(142)	_
487-0	BO087	487	[o:::h]	oh	linguistic	_	Begin=1167.819	0x3	_	_	_	_
487-1	BO087	487	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
487-2	BO087	487	[questo	questo	linguistic	_	_	_	_	_	_	SR[108]
487-3	BO087	487	questa	questa	linguistic	_	_	_	_	_	_	SR[108]
487-4	BO087	487	parola	parola	linguistic	_	_	_	_	_	_	SR[108]
487-5	BO087	487	questa	questa	linguistic	_	_	_	_	_	_	_
487-6	BO087	487	[parola	parola	linguistic	_	_	_	_	_	_	_
487-7	BO087	487	assolutamente]	assolutamente	linguistic	_	_	_	_	_	_	_
487-8	BO087	487	retro	retro	linguistic	_	_	_	_	_	_	_
487-9	BO087	487	proprio	proprio	linguistic	_	_	_	_	_	_	_
487-10	BO087	487	la	la	linguistic	_	_	_	_	_	_	_
487-11	BO087	487	[fuggono	fuggono	linguistic	_	_	_	_	_	_	_
487-12	BO087	487	gli	gli	linguistic	_	_	_	_	_	_	_
487-13	BO087	487	autori	autori	linguistic	_	_	_	_	_	_	_
487-14	BO087	487	gli	gli	linguistic	_	_	_	_	_	_	_
487-15	BO087	487	editori],	editori	linguistic	Intonation=WeaklyRising	End=1176.421	_	_	_	_	_
488-0	BO089	488	((ride))	((ride))	nonverbalbehavior	_	Begin=1168.621	_	_	_	_	_
488-1	BO089	488	[ritorniamo	ritorniamo	linguistic	_	_	_	_	_	0-10(143)	_
488-2	BO089	488	xxx]	x	unknown	_	_	_	_	_	0-3(143)	_
488-3	BO089	488	((ride))	((ride))	nonverbalbehavior	_	End=1172.767	_	_	_	_	_
489-0	BO089	489	[ah	ah	linguistic	_	Begin=1174.621	_	_	_	0-2(144)	BC
489-1	BO089	489	mia	mia	linguistic	_	_	_	_	_	0-3(144)	_
489-2	BO089	489	zia	zia	linguistic	_	_	_	_	_	0-3(144)	_
489-3	BO089	489	faceva	faceva	linguistic	_	_	_	_	_	0-6(144)	_
